Record_ID,Date,Day_of_Week,Is_Weekend,Season,Line,Line_Color,Station_Name,Interchange_Station,Zone,Distance_from_Connaught_Place_km,Opening_Year,Number_of_Platforms,Entry_Count,Exit_Count,Total_Footfall,Peak_Hour_Footfall_Pct,Avg_Fare_INR,Majority_Ticket_Type,Parking_Available,Feeder_Bus_Available,Escalator_Count,Elevator_Count,Weather_Condition,Temperature_C,Is_Festival_Day,Delay_Minutes,Security_Incidents
11091,2024-04-23,Tuesday,0,Spring,Airport Express,#F58220,Dhaula Kuan,No,South West Delhi,9.7,2011,2,5335,5213,10548,40.8,38.8,Smart Card (DMRC Card),No,Yes,2,1,Clear,24.4,0,0.8,0
11092,2024-04-23,Tuesday,0,Spring,Airport Express,#F58220,IGI Airport,No,South West Delhi,16.5,2011,2,4720,4666,9386,29.9,49.1,NCMC Card (One Delhi),Yes,Yes,3,2,Clear,24.4,0,0.3,1
11093,2024-04-23,Tuesday,0,Spring,Airport Express,#F58220,New Delhi,Yes,Central Delhi,2.0,2011,4,20267,19883,40150,39.1,22.1,Smart Card (DMRC Card),No,Yes,6,2,Clear,24.4,0,0.6,0
11094,2024-04-23,Tuesday,0,Spring,Airport Express,#F58220,Shivaji Stadium,No,Central Delhi,2.9,2011,2,7611,7920,15531,41.7,21.7,QR Ticket (Token-less),,No,3,2,Clear,24.4,0,2.0,0
11095,2024-04-23,Tuesday,0,Spring,Blue,#00509E,Akshardham,No,East Delhi,8.2,2009,2,5779,5960,11739,28.3,32.4,Smart Card (DMRC Card),Yes,No,4,0,Clear,24.4,0,0.2,0
11096,2024-04-23,Tuesday,0,Spring,Blue,#00509E,Botanical Garden,Yes,Noida,17.2,2009,3,15920,15837,31757,41.6,50.7,Paper QR Token,No,No,4,1,Clear,24.4,0,1.6,0
11097,2024-04-23,Tuesday,0,Spring,Blue,#00509E,Dwarka Mor,No,West Delhi,20.1,2005,2,5190,5109,10299,31.1,55.9,QR Ticket (Token-less),Yes,Yes,3,1,Clear,24.4,0,1.5,0
11098,2024-04-23,Tuesday,0,Spring,Blue,#00509E,Dwarka Sector 21,Yes,West Delhi,24.6,2010,4,15838,16469,32307,29.3,56.6,Smart Card (DMRC Card),No,No,6,2,Clear,24.4,0,1.0,0
11099,2024-04-23,Tuesday,0,Spring,Blue,#00509E,Indraprastha,No,East Delhi,4.7,2005,2,6517,6777,13294,40.0,23.7,QR Ticket (Token-less),No,Yes,4,0,Clear,24.4,0,1.6,1
11100,2024-04-23,Tuesday,0,Spring,Blue,#00509E,Janakpuri West,Yes,West Delhi,16.4,2005,4,21075,20722,41797,43.7,45.7,Smart Card (DMRC Card),No,Yes,4,2,Clear,24.4,0,1.6,1
11101,2024-04-23,Tuesday,0,Spring,Blue,#00509E,Karol Bagh,No,Central Delhi,6.1,2005,2,6178,6215,12393,30.1,28.0,Smart Card (DMRC Card),Yes,Yes,2,2,Clear,24.4,0,1.2,0
11102,2024-04-23,Tuesday,0,Spring,Blue,#00509E,Kirti Nagar,Yes,West Delhi,10.7,2005,4,16596,17153,33749,35.4,33.4,Smart Card (DMRC Card),Yes,Yes,4,1,Clear,24.4,0,2.0,0
11103,2024-04-23,Tuesday,0,Spring,Blue,#00509E,Mandi House,Yes,Central Delhi,2.3,2005,4,19046,19688,38734,41.0,21.4,Smart Card (DMRC Card),No,Yes,4,1,Clear,24.4,0,2.2,0
11104,2024-04-23,Tuesday,0,Spring,Blue,#00509E,Mayur Vihar-I,Yes,East Delhi,10.6,2009,4,18455,18867,37322,37.2,34.9,Smart Card (DMRC Card),No,Yes,8,2,Clear,24.4,0,1.1,0
11105,2024-04-23,Tuesday,0,Spring,Blue,#00509E,Noida Sector 18,No,Noida,19.8,2009,2,5248,5345,10593,31.7,60.0,QR Ticket (Token-less),Yes,No,2,1,Clear,24.4,0,3.6,0
11106,2024-04-23,Tuesday,0,Spring,Blue,#00509E,Rajendra Place,No,Central Delhi,7.4,2005,2,6607,6683,13290,35.5,30.3,Smart Card (DMRC Card),Yes,Yes,2,2,Clear,24.4,0,0.4,0
11107,2024-04-23,Tuesday,0,Spring,Blue,#00509E,Rajiv Chowk,Yes,Central Delhi,0.5,2005,3,20584,21215,41799,31.1,20.0,QR Ticket (Token-less),No,No,4,2,Clear,24.4,0,0.7,0
11108,2024-04-23,Tuesday,0,Spring,Blue,#00509E,Rajouri Garden,Yes,West Delhi,12.9,2005,4,18149,18844,36993,43.5,38.6,QR Ticket (Token-less),No,No,6,2,Clear,24.4,0,0.3,0
11109,2024-04-23,Tuesday,0,Spring,Blue,#00509E,Vaishali,No,Ghaziabad,15.9,2009,2,6101,6273,12374,37.6,42.1,Smart Card (DMRC Card),No,No,2,0,Clear,24.4,0,2.7,0
11110,2024-04-23,Tuesday,0,Spring,Blue,#00509E,Yamuna Bank,Yes,East Delhi,6.3,2005,4,16393,17006,33399,31.8,29.8,Paper QR Token,No,No,6,1,Clear,24.4,0,2.1,0
11111,2024-04-23,Tuesday,0,Spring,Green,#00A651,Ashok Park Main,No,West Delhi,9.8,2010,2,6103,5955,12058,37.0,37.9,NCMC Card (One Delhi),Yes,No,2,0,Clear,24.4,0,0.2,0
11112,2024-04-23,Tuesday,0,Spring,Green,#00A651,Bahadurgarh City,No,Haryana,29.1,2018,2,5845,5790,11635,43.3,60.0,Smart Card (DMRC Card),No,Yes,4,1,Clear,24.4,0,4.8,0
11113,2024-04-23,Tuesday,0,Spring,Green,#00A651,Mundka,No,West Delhi,22.4,2010,2,4727,4750,9477,32.9,51.2,QR Ticket (Token-less),No,No,4,2,Clear,24.4,0,1.2,0
11114,2024-04-23,Tuesday,0,Spring,Green,#00A651,Nangloi,No,West Delhi,17.6,2010,2,5163,5081,10244,34.1,48.5,Smart Card (DMRC Card),Yes,Yes,2,0,Clear,24.4,0,1.2,0
11115,2024-04-23,Tuesday,0,Spring,Green,#00A651,Peeragarhi,No,West Delhi,14.2,2010,2,5957,6166,12123,33.1,45.3,Smart Card (DMRC Card),No,Yes,4,2,Clear,24.4,0,2.6,0
11116,2024-04-23,Tuesday,0,Spring,Green,#00A651,Punjabi Bagh,No,West Delhi,11.5,2010,2,6048,5950,11998,39.2,36.9,QR Ticket (Token-less),No,Yes,4,0,Clear,24.4,0,2.8,0
11117,2024-04-23,Tuesday,0,Spring,Grey,#808080,Dwarka,No,West Delhi,22.8,2019,2,4331,4253,8584,38.7,51.5,QR Ticket (Token-less),Yes,No,3,0,Clear,24.4,0,1.4,0
11118,2024-04-23,Tuesday,0,Spring,Grey,#808080,Najafgarh,No,South West Delhi,27.4,2019,2,4641,4766,9407,28.9,60.0,Smart Card (DMRC Card),Yes,Yes,3,1,Clear,24.4,0,0.3,0
11119,2024-04-23,Tuesday,0,Spring,Magenta,#C6007E,Botanical Garden,Yes,Noida,17.2,2018,3,14561,14397,28958,41.4,45.8,Smart Card (DMRC Card),No,Yes,2,2,Clear,24.4,0,6.0,0
11120,2024-04-23,Tuesday,0,Spring,Magenta,#C6007E,Greater Kailash,No,South Delhi,8.9,2018,2,5864,5997,11861,30.7,36.2,QR Ticket (Token-less),Yes,No,4,2,Clear,24.4,0,1.0,0
11121,2024-04-23,Tuesday,0,Spring,Magenta,#C6007E,Hauz Khas,Yes,South Delhi,9.6,2017,3,16601,17064,33665,39.5,36.3,Paper QR Token,No,Yes,6,1,Clear,24.4,0,1.1,0
11122,2024-04-23,Tuesday,0,Spring,Magenta,#C6007E,IIT Delhi,No,South Delhi,8.6,2017,2,6629,6825,13454,42.5,30.7,QR Ticket (Token-less),Yes,Yes,4,0,Clear,24.4,0,1.1,0
11123,2024-04-23,Tuesday,0,Spring,Magenta,#C6007E,Janakpuri West,Yes,West Delhi,16.4,2018,4,18264,17631,35895,31.1,41.9,NCMC Card (One Delhi),No,No,2,1,Clear,24.4,0,0.2,0
11124,2024-04-23,Tuesday,0,Spring,Magenta,#C6007E,Jasola Vihar Shaheen Bagh,No,South Delhi,13.6,2018,2,5952,6180,12132,39.3,41.1,Paper QR Token,Yes,No,2,0,Clear,24.4,0,4.9,0
11125,2024-04-23,Tuesday,0,Spring,Magenta,#C6007E,Kalindi Kunj,No,South Delhi,14.9,2018,2,5103,5028,10131,28.1,45.7,Paper QR Token,Yes,Yes,3,0,Clear,24.4,0,5.9,0
11126,2024-04-23,Tuesday,0,Spring,Magenta,#C6007E,Kalkaji Mandir,Yes,South Delhi,10.6,2018,4,22464,21736,44200,29.4,34.5,NCMC Card (One Delhi),No,Yes,2,1,Clear,24.4,0,0.6,0
11127,2024-04-23,Tuesday,0,Spring,Magenta,#C6007E,Munirka,No,South Delhi,10.3,2017,2,5752,5896,11648,37.4,34.2,QR Ticket (Token-less),No,No,3,1,Clear,24.4,0,0.5,0
11128,2024-04-23,Tuesday,0,Spring,Magenta,#C6007E,Palam,No,South West Delhi,19.2,2018,2,5287,5340,10627,42.9,49.1,QR Ticket (Token-less),Yes,Yes,3,0,Clear,24.4,0,0.4,0
11129,2024-04-23,Tuesday,0,Spring,Magenta,#C6007E,R K Puram,No,South Delhi,9.4,2017,2,6488,6577,13065,43.7,35.5,QR Ticket (Token-less),Yes,Yes,2,2,Clear,24.4,0,0.2,0
11130,2024-04-23,Tuesday,0,Spring,Magenta,#C6007E,Sukhdev Vihar,No,South Delhi,11.8,2018,2,5036,5135,10171,29.7,35.4,Smart Card (DMRC Card),No,Yes,3,2,Clear,24.4,0,1.5,0
11131,2024-04-23,Tuesday,0,Spring,Magenta,#C6007E,Terminal 1 IGI Airport,No,South West Delhi,15.7,2018,2,4483,4472,8955,32.2,42.8,Smart Card (DMRC Card),Yes,Yes,2,0,Clear,24.4,0,1.9,0
11132,2024-04-23,Tuesday,0,Spring,Magenta,#C6007E,Vasant Vihar,No,South West Delhi,11.9,2017,2,5184,5005,10189,28.0,35.8,QR Ticket (Token-less),Yes,Yes,4,1,Clear,24.4,0,0.7,0
11133,2024-04-23,Tuesday,0,Spring,Pink,#EC008C,Anand Vihar,No,East Delhi,12.3,2018,2,6608,6726,13334,38.1,38.2,Smart Card (DMRC Card),Yes,Yes,4,1,Clear,24.4,0,3.1,0
11134,2024-04-23,Tuesday,0,Spring,Pink,#EC008C,Delhi Cantt,No,South West Delhi,15.5,2018,2,4793,4739,9532,43.5,43.4,Smart Card (DMRC Card),Yes,Yes,4,2,Clear,24.4,0,1.9,0
11135,2024-04-23,Tuesday,0,Spring,Pink,#EC008C,Hazrat Nizamuddin,No,South Delhi,6.5,2018,2,6274,6420,12694,38.7,26.6,Smart Card (DMRC Card),Yes,Yes,2,0,Clear,24.4,0,0.4,0
11136,2024-04-23,Tuesday,0,Spring,Pink,#EC008C,Karkarduma,Yes,East Delhi,11.1,2018,4,16735,16925,33660,31.4,36.7,Smart Card (DMRC Card),Yes,Yes,8,2,Clear,24.4,0,4.2,0
11137,2024-04-23,Tuesday,0,Spring,Pink,#EC008C,Lajpat Nagar,Yes,South Delhi,7.8,2018,4,20796,20554,41350,33.8,33.8,Smart Card (DMRC Card),Yes,No,4,1,Clear,24.4,0,1.5,1
11138,2024-04-23,Tuesday,0,Spring,Pink,#EC008C,Majlis Park,No,North Delhi,15.1,2018,2,5345,5329,10674,31.5,40.4,QR Ticket (Token-less),No,Yes,4,0,Clear,24.4,0,0.9,0
11139,2024-04-23,Tuesday,0,Spring,Pink,#EC008C,Maujpur-Babarpur,No,East Delhi,11.7,2018,2,5363,5539,10902,32.8,40.1,QR Ticket (Token-less),Yes,No,4,0,Clear,24.4,0,1.5,1
11140,2024-04-23,Tuesday,0,Spring,Pink,#EC008C,Mayur Vihar-I,Yes,East Delhi,10.6,2018,4,21291,20909,42200,38.4,36.9,Smart Card (DMRC Card),Yes,Yes,6,1,Clear,24.4,0,0.3,0
11141,2024-04-23,Tuesday,0,Spring,Pink,#EC008C,Netaji Subhash Place,Yes,North Delhi,12.1,2018,3,16364,16764,33128,35.7,45.1,QR Ticket (Token-less),Yes,No,4,1,Clear,24.4,0,0.1,0
11142,2024-04-23,Tuesday,0,Spring,Pink,#EC008C,Rajouri Garden,Yes,West Delhi,12.9,2018,4,15304,15781,31085,32.3,37.0,Smart Card (DMRC Card),Yes,No,4,1,Clear,24.4,0,0.9,0
11143,2024-04-23,Tuesday,0,Spring,Pink,#EC008C,Sarojini Nagar,No,South Delhi,8.4,2018,2,6317,6461,12778,33.1,33.7,Paper QR Token,Yes,Yes,2,1,Clear,24.4,0,0.6,0
11144,2024-04-23,Tuesday,0,Spring,Pink,#EC008C,Shalimar Bagh,No,North Delhi,13.6,2018,2,6522,6500,13022,39.1,38.7,Paper QR Token,Yes,No,4,2,Clear,24.4,0,0.8,0
11145,2024-04-23,Tuesday,0,Spring,Pink,#EC008C,Shiv Vihar,No,East Delhi,16.4,2019,2,5779,5951,11730,36.5,51.5,NCMC Card (One Delhi),No,Yes,3,2,Clear,24.4,0,1.9,0
11146,2024-04-23,Tuesday,0,Spring,Pink,#EC008C,South Extension,No,South Delhi,7.9,2018,2,6533,6540,13073,29.3,34.1,NCMC Card (One Delhi),No,Yes,4,2,Clear,24.4,0,1.3,0
11147,2024-04-23,Tuesday,0,Spring,Pink,#EC008C,Welcome,Yes,East Delhi,9.4,2018,3,16128,16003,32131,38.9,40.0,NCMC Card (One Delhi),No,Yes,2,1,Clear,24.4,0,1.0,0
11148,2024-04-23,Tuesday,0,Spring,Red,#EE1B24,Dilshad Garden,No,East Delhi,16.9,2008,2,5936,5879,11815,42.3,53.9,QR Ticket (Token-less),Yes,Yes,4,1,Clear,24.4,0,1.6,0
11149,2024-04-23,Tuesday,0,Spring,Red,#EE1B24,Inderlok,Yes,North Delhi,8.7,2004,4,15517,15610,31127,41.0,35.7,Smart Card (DMRC Card),No,Yes,2,1,Clear,24.4,0,1.4,0
11150,2024-04-23,Tuesday,0,Spring,Red,#EE1B24,Kashmere Gate,Yes,North Delhi,5.2,2004,4,20817,21509,42326,39.7,30.4,Smart Card (DMRC Card),No,Yes,4,1,Clear,24.4,0,1.5,0
11151,2024-04-23,Tuesday,0,Spring,Red,#EE1B24,Kohat Enclave,No,North Delhi,11.0,2004,2,7340,7057,14397,31.4,42.3,QR Ticket (Token-less),Yes,No,4,2,Clear,24.4,0,,0
11152,2024-04-23,Tuesday,0,Spring,Red,#EE1B24,Netaji Subhash Place,Yes,North Delhi,12.1,2008,4,16957,16499,33456,35.3,43.5,QR Ticket (Token-less),No,Yes,6,1,Clear,24.4,0,9.9,0
11153,2024-04-23,Tuesday,0,Spring,Red,#EE1B24,Pitampura,No,North Delhi,13.8,2008,2,5510,5431,10941,31.0,40.5,Smart Card (DMRC Card),No,No,4,1,Clear,24.4,0,3.2,0
11154,2024-04-23,Tuesday,0,Spring,Red,#EE1B24,Rithala,No,North Delhi,18.5,2008,2,5144,5174,10318,30.5,53.4,NCMC Card (One Delhi),No,No,3,1,Clear,24.4,0,2.9,0
11155,2024-04-23,Tuesday,0,Spring,Red,#EE1B24,Rohini West,No,North Delhi,16.2,2008,2,5600,5684,11284,39.8,41.2,Smart Card (DMRC Card),Yes,No,3,2,Clear,24.4,0,0.9,0
11156,2024-04-23,Tuesday,0,Spring,Red,#EE1B24,Seelampur,No,East Delhi,10.4,2004,2,5714,5648,11362,36.5,39.6,QR Ticket (Token-less),No,No,4,2,Clear,24.4,0,1.8,0
11157,2024-04-23,Tuesday,0,Spring,Red,#EE1B24,Shahdara,No,East Delhi,12.6,2004,2,5367,5167,10534,40.0,40.2,Smart Card (DMRC Card),Yes,No,2,2,Clear,24.4,0,1.0,0
11158,2024-04-23,Tuesday,0,Spring,Red,#EE1B24,Shastri Park,No,East Delhi,8.9,2004,2,6957,6868,13825,37.3,36.6,Smart Card (DMRC Card),No,Yes,2,0,Clear,24.4,0,1.0,0
11159,2024-04-23,Tuesday,0,Spring,Violet,#92278F,Badarpur Border,No,South Delhi,18.9,2015,2,5705,5815,11520,34.9,46.5,Smart Card (DMRC Card),Yes,No,4,1,Clear,24.4,0,2.4,0
11160,2024-04-23,Tuesday,0,Spring,Violet,#92278F,Faridabad Old,No,Faridabad,24.7,2015,2,4970,5038,10008,33.9,60.0,Paper QR Token,Yes,No,3,2,Clear,24.4,0,4.2,0
11161,2024-04-23,Tuesday,0,Spring,Violet,#92278F,Govind Puri,No,South Delhi,12.1,2010,2,5461,5489,10950,35.2,45.4,Smart Card (DMRC Card),Yes,Yes,2,0,Clear,24.4,0,0.3,0
11162,2024-04-23,Tuesday,0,Spring,Violet,#92278F,ITO,No,Central Delhi,3.1,2014,2,6945,7089,14034,41.7,22.5,Paper QR Token,Yes,No,2,2,Clear,24.4,0,3.1,0
11163,2024-04-23,Tuesday,0,Spring,Violet,#92278F,Jama Masjid,No,Central Delhi,4.2,2014,2,6667,6659,13326,38.0,21.6,Smart Card (DMRC Card),No,Yes,4,0,Clear,24.4,0,0.3,0
11164,2024-04-23,Tuesday,0,Spring,Violet,#92278F,Kalkaji Mandir,Yes,South Delhi,10.6,2010,4,17166,16540,33706,40.0,35.6,Smart Card (DMRC Card),No,Yes,6,1,Clear,24.4,0,0.5,0
11165,2024-04-23,Tuesday,0,Spring,Violet,#92278F,Khan Market,No,Central Delhi,3.9,2010,2,7011,7184,14195,36.1,24.3,Smart Card (DMRC Card),No,No,4,0,Clear,24.4,0,1.3,0
11166,2024-04-23,Tuesday,0,Spring,Violet,#92278F,Lajpat Nagar,Yes,South Delhi,7.8,2010,4,18596,19334,37930,42.7,29.2,Smart Card (DMRC Card),No,Yes,6,1,Clear,24.4,0,3.2,0
11167,2024-04-23,Tuesday,0,Spring,Violet,#92278F,Lal Quila,No,Central Delhi,3.8,2014,2,7092,6947,14039,36.0,23.1,QR Ticket (Token-less),Yes,No,2,2,Clear,24.4,0,1.1,0
11168,2024-04-23,Tuesday,0,Spring,Violet,#92278F,Nehru Place,No,South Delhi,9.9,2010,2,7033,6759,13792,43.3,31.2,Smart Card (DMRC Card),Yes,No,2,2,Clear,24.4,0,1.2,1
11169,2024-04-23,Tuesday,0,Spring,Violet,#92278F,Okhla,No,South Delhi,13.4,2015,2,5562,5677,11239,32.5,43.3,Paper QR Token,No,No,4,0,Clear,24.4,0,1.8,0
11170,2024-04-23,Tuesday,0,Spring,Violet,#92278F,Raja Nahar Singh,No,Faridabad,29.8,2015,2,4537,4600,9137,37.5,60.0,QR Ticket (Token-less),No,No,3,0,Clear,24.4,0,0.3,0
11171,2024-04-23,Tuesday,0,Spring,Violet,#92278F,Tughlakabad,No,South Delhi,16.8,2015,2,4950,5100,10050,30.3,44.8,NCMC Card (One Delhi),Yes,No,3,2,Clear,24.4,0,0.5,0
11172,2024-04-23,Tuesday,0,Spring,Yellow,#FCC80A,AIIMS,No,South Delhi,7.1,2005,2,5420,5389,10809,32.2,29.1,Paper QR Token,Yes,Yes,3,2,Clear,24.4,0,1.1,0
11173,2024-04-23,Tuesday,0,Spring,Yellow,#FCC80A,Azadpur,Yes,North Delhi,11.2,2004,3,17775,17363,35138,31.3,38.0,QR Ticket (Token-less),No,No,6,2,Clear,24.4,0,0.2,1
11174,2024-04-23,Tuesday,0,Spring,Yellow,#FCC80A,Central Secretariat,Yes,Central Delhi,2.6,2005,4,19233,19149,38382,34.3,23.7,Smart Card (DMRC Card),No,No,6,2,Clear,24.4,0,0.9,0
11175,2024-04-23,Tuesday,0,Spring,Yellow,#FCC80A,Chandni Chowk,No,Central Delhi,4.1,2004,2,6198,5982,12180,32.7,23.9,NCMC Card (One Delhi),Yes,Yes,3,1,Clear,24.4,0,3.7,0
11176,2024-04-23,Tuesday,0,Spring,Yellow,#FCC80A,Civil Lines,No,North Delhi,5.9,2004,2,6937,7141,14078,39.3,31.3,Smart Card (DMRC Card),Yes,Yes,2,2,Clear,24.4,0,1.9,0
11177,2024-04-23,Tuesday,0,Spring,Yellow,#FCC80A,Hauz Khas,Yes,South Delhi,9.6,2005,3,16761,16775,33536,41.5,33.7,Smart Card (DMRC Card),No,Yes,8,1,Clear,24.4,0,4.4,0
11178,2024-04-23,Tuesday,0,Spring,Yellow,#FCC80A,Huda City Centre,No,Gurugram,27.3,2010,2,4547,4635,9182,37.6,60.0,QR Ticket (Token-less),No,Yes,3,0,Clear,24.4,0,2.1,0
11179,2024-04-23,Tuesday,0,Spring,Yellow,#FCC80A,INA,Yes,South Delhi,5.8,2005,4,17721,18425,36146,36.9,29.5,Smart Card (DMRC Card),Yes,Yes,6,2,Clear,24.4,0,2.1,1
11180,2024-04-23,Tuesday,0,Spring,Yellow,#FCC80A,Jahangirpuri,No,North Delhi,17.5,2004,2,5529,5345,10874,43.1,54.9,Smart Card (DMRC Card),Yes,No,2,1,Clear,24.4,0,0.7,0
11181,2024-04-23,Tuesday,0,Spring,Yellow,#FCC80A,Malviya Nagar,No,South Delhi,11.4,2005,2,5715,5935,11650,43.5,37.7,Paper QR Token,Yes,No,3,0,Clear,24.4,0,1.7,0
11182,2024-04-23,Tuesday,0,Spring,Yellow,#FCC80A,New Delhi,Yes,Central Delhi,2.0,2005,3,19496,18781,38277,30.3,21.3,Smart Card (DMRC Card),No,No,6,2,Clear,24.4,0,0.3,0
11183,2024-04-23,Tuesday,0,Spring,Yellow,#FCC80A,Qutab Minar,No,South Delhi,14.5,2010,2,5190,5028,10218,32.5,41.7,Smart Card (DMRC Card),Yes,Yes,4,1,Clear,24.4,0,0.1,0
11184,2024-04-23,Tuesday,0,Spring,Yellow,#FCC80A,Rajiv Chowk,Yes,Central Delhi,0.5,2004,3,19087,19651,38738,43.9,19.0,Smart Card (DMRC Card),Yes,No,8,2,Clear,24.4,0,0.1,0
11185,2024-04-23,Tuesday,0,Spring,Yellow,#FCC80A,Saket,No,South Delhi,12.8,2010,2,6268,6417,12685,40.6,37.2,NCMC Card (One Delhi),Yes,No,3,0,Clear,24.4,0,1.2,0
11186,2024-04-23,Tuesday,0,Spring,Yellow,#FCC80A,Samaypur Badli,No,North Delhi,21.3,2015,2,4515,4434,8949,39.7,60.0,QR Ticket (Token-less),Yes,No,2,0,Clear,24.4,0,0.6,0
11187,2024-04-23,Tuesday,0,Spring,Yellow,#FCC80A,Vishwavidyalaya,No,North Delhi,6.8,2004,2,6658,6450,13108,42.0,29.1,Paper QR Token,No,Yes,4,1,Clear,24.4,0,2.3,0
11188,2024-04-24,Wednesday,0,Spring,Airport Express,#F58220,Delhi Aerocity,No,South West Delhi,13.2,2011,2,5935,5989,11924,35.5,39.8,Smart Card (DMRC Card),No,Yes,3,0,Clear,24.7,0,3.0,0
11189,2024-04-24,Wednesday,0,Spring,Airport Express,#F58220,Dhaula Kuan,No,South West Delhi,9.7,2011,2,5565,5696,11261,37.8,33.7,QR Ticket (Token-less),No,Yes,2,0,Clear,24.7,0,1.1,0
11190,2024-04-24,Wednesday,0,Spring,Airport Express,#F58220,IGI Airport,No,South West Delhi,16.5,2011,2,4957,5039,9996,39.0,49.8,Smart Card (DMRC Card),No,No,4,2,Clear,24.7,0,0.2,0
11191,2024-04-24,Wednesday,0,Spring,Airport Express,#F58220,New Delhi,Yes,Central Delhi,2.0,2011,4,19708,20451,40159,28.1,21.7,Smart Card (DMRC Card),No,No,6,2,Clear,24.7,0,1.0,0
11192,2024-04-24,Wednesday,0,Spring,Airport Express,#F58220,Shivaji Stadium,No,Central Delhi,2.9,2011,2,7036,7112,14148,31.3,23.3,Paper QR Token,No,No,2,2,Clear,24.7,0,2.5,0
11193,2024-04-24,Wednesday,0,Spring,Blue,#00509E,Akshardham,No,East Delhi,8.2,2009,2,6843,6916,13759,40.6,33.3,Paper QR Token,No,No,3,2,Clear,24.7,0,0.3,0
11194,2024-04-24,Wednesday,0,Spring,Blue,#00509E,Botanical Garden,Yes,Noida,17.2,2009,4,20527,20472,40999,39.3,48.1,QR Ticket (Token-less),Yes,Yes,4,1,Clear,24.7,0,1.4,0
11195,2024-04-24,Wednesday,0,Spring,Blue,#00509E,Dwarka Mor,No,West Delhi,20.1,2005,2,5127,4994,10121,28.9,53.8,Smart Card (DMRC Card),No,Yes,4,1,Clear,24.7,0,2.6,0
11196,2024-04-24,Wednesday,0,Spring,Blue,#00509E,Dwarka Sector 21,Yes,West Delhi,24.6,2010,3,18027,18618,36645,30.6,60.0,Paper QR Token,No,Yes,4,1,Clear,24.7,0,0.3,1
11197,2024-04-24,Wednesday,0,Spring,Blue,#00509E,Indraprastha,No,East Delhi,4.7,2005,2,6345,6259,12604,40.2,29.0,Smart Card (DMRC Card),No,Yes,2,2,Clear,24.7,0,0.9,0
11198,2024-04-24,Wednesday,0,Spring,Blue,#00509E,Janakpuri West,Yes,West Delhi,16.4,2005,4,19570,18953,38523,33.8,48.1,QR Ticket (Token-less),Yes,Yes,4,2,Clear,24.7,0,1.7,0
11199,2024-04-24,Wednesday,0,Spring,Blue,#00509E,Karol Bagh,No,Central Delhi,6.1,2005,2,5515,5717,11232,34.9,31.7,QR Ticket (Token-less),Yes,No,4,2,Clear,24.7,0,0.9,0
11200,2024-04-24,Wednesday,0,Spring,Blue,#00509E,Kirti Nagar,Yes,West Delhi,10.7,2005,4,16306,16320,32626,30.5,41.5,Smart Card (DMRC Card),Yes,No,2,1,Clear,24.7,0,2.0,0
11201,2024-04-24,Wednesday,0,Spring,Blue,#00509E,Mandi House,Yes,Central Delhi,2.3,2005,3,17833,17682,35515,29.5,19.9,Smart Card (DMRC Card),Yes,Yes,4,2,Clear,24.7,0,0.3,0
11202,2024-04-24,Wednesday,0,Spring,Blue,#00509E,Mayur Vihar-I,Yes,East Delhi,10.6,2009,3,20630,20096,40726,36.8,34.6,Paper QR Token,Yes,No,4,1,Clear,24.7,0,1.0,0
11203,2024-04-24,Wednesday,0,Spring,Blue,#00509E,Noida Sector 18,No,Noida,19.8,2009,2,4786,4881,9667,34.6,47.6,Smart Card (DMRC Card),No,Yes,3,2,Clear,24.7,0,3.6,0
11204,2024-04-24,Wednesday,0,Spring,Blue,#00509E,Rajendra Place,No,Central Delhi,7.4,2005,2,6410,6298,12708,44.6,31.9,NCMC Card (One Delhi),No,Yes,4,1,Clear,24.7,0,0.2,0
11205,2024-04-24,Wednesday,0,Spring,Blue,#00509E,Rajiv Chowk,Yes,Central Delhi,0.5,2005,4,17549,17823,35372,30.1,19.5,NCMC Card (One Delhi),Yes,No,4,1,Clear,24.7,0,0.3,0
11206,2024-04-24,Wednesday,0,Spring,Blue,#00509E,Rajouri Garden,Yes,West Delhi,12.9,2005,4,16055,16379,32434,30.7,38.2,Smart Card (DMRC Card),Yes,Yes,2,1,Clear,24.7,0,1.4,0
11207,2024-04-24,Wednesday,0,Spring,Blue,#00509E,Vaishali,No,Ghaziabad,15.9,2009,2,6190,6289,12479,30.1,45.0,NCMC Card (One Delhi),Yes,No,4,0,Clear,24.7,0,0.7,0
11208,2024-04-24,Wednesday,0,Spring,Blue,#00509E,Yamuna Bank,Yes,East Delhi,6.3,2005,3,16602,16105,32707,41.4,29.9,NCMC Card (One Delhi),No,No,6,2,Clear,24.7,0,0.7,0
11209,2024-04-24,Wednesday,0,Spring,Green,#00A651,Ashok Park Main,No,West Delhi,9.8,2010,2,5639,5680,11319,37.4,36.2,Smart Card (DMRC Card),Yes,Yes,2,2,Clear,24.7,0,0.7,0
11210,2024-04-24,Wednesday,0,Spring,Green,#00A651,Bahadurgarh City,No,Haryana,29.1,2018,2,4558,4659,9217,44.5,60.0,QR Ticket (Token-less),Yes,No,3,1,Clear,24.7,0,1.0,0
11211,2024-04-24,Wednesday,0,Spring,Green,#00A651,Mundka,No,West Delhi,22.4,2010,2,5301,5225,10526,37.4,60.0,Smart Card (DMRC Card),Yes,Yes,2,2,Clear,24.7,0,1.5,0
